timestamp,cpu_percent,mem_mb,num_threads,active_clients
2025-04-10 02:49:06,0.00,25.45,1,0
2025-04-10 02:49:07,0.00,25.16,1,0
2025-04-10 02:49:08,0.10,25.22,1,0
2025-04-10 02:49:09,0.10,25.28,1,0
2025-04-10 02:49:10,0.10,25.34,1,0
2025-04-10 02:49:11,0.30,25.62,1,2
2025-04-10 02:49:12,2.40,26.41,1,33
2025-04-10 02:49:13,6.60,27.52,1,150
2025-04-10 02:49:14,4.30,27.70,1,161
2025-04-10 02:49:15,4.10,27.78,1,169
2025-04-10 02:49:16,4.90,28.05,1,200
2025-04-10 02:49:17,4.60,28.11,1,200
2025-04-10 02:49:18,3.90,28.11,1,200
2025-04-10 02:49:19,3.80,28.11,1,200
2025-04-10 02:49:20,3.90,28.11,1,200
2025-04-10 02:49:21,4.00,28.11,1,200
2025-04-10 02:49:22,4.20,28.11,1,200
2025-04-10 02:49:23,2.70,28.11,1,200
2025-04-10 02:49:24,3.10,28.11,1,200
2025-04-10 02:49:25,4.00,28.11,1,200
2025-04-10 02:49:26,3.90,28.11,1,200
2025-04-10 02:49:27,4.00,28.11,1,200
2025-04-10 02:49:28,4.20,28.11,1,200
2025-04-10 02:49:29,4.30,28.11,1,200
2025-04-10 02:49:30,5.00,28.11,1,200
2025-04-10 02:49:31,5.10,28.11,1,200
2025-04-10 02:49:32,5.00,28.11,1,200
2025-04-10 02:49:33,5.10,28.11,1,200
2025-04-10 02:49:34,5.10,28.11,1,200
2025-04-10 02:49:35,5.10,28.11,1,200
2025-04-10 02:49:36,5.30,28.11,1,200
2025-04-10 02:49:37,5.30,28.11,1,200
2025-04-10 02:49:38,4.70,28.11,1,200
2025-04-10 02:49:39,5.00,28.11,1,200
2025-04-10 02:49:40,5.80,28.12,1,200
2025-04-10 02:49:41,5.10,28.12,1,200
2025-04-10 02:49:42,5.30,28.12,1,200
2025-04-10 02:49:43,5.20,28.12,1,200
2025-04-10 02:49:44,5.30,28.12,1,200
2025-04-10 02:49:45,5.40,28.12,1,200
2025-04-10 02:49:46,4.90,28.12,1,200
2025-04-10 02:49:47,5.20,28.12,1,200
2025-04-10 02:49:48,5.10,28.12,1,200
2025-04-10 02:49:49,5.10,28.12,1,200
2025-04-10 02:49:50,4.80,28.12,1,200
2025-04-10 02:49:51,5.70,28.14,1,200
2025-04-10 02:49:52,4.90,28.16,1,200
2025-04-10 02:49:53,5.00,28.16,1,200
2025-04-10 02:49:54,5.00,28.16,1,200
2025-04-10 02:49:55,5.00,28.16,1,200
2025-04-10 02:49:56,4.80,28.16,1,200
2025-04-10 02:49:57,4.80,28.16,1,200
2025-04-10 02:49:58,4.70,28.16,1,200
2025-04-10 02:49:59,4.60,28.16,1,200
2025-04-10 02:50:00,4.60,28.16,1,200
2025-04-10 02:50:01,4.80,28.16,1,200
2025-04-10 02:50:02,4.30,28.16,1,200
2025-04-10 02:50:03,4.90,28.16,1,200
2025-04-10 02:50:04,4.80,28.16,1,200
2025-04-10 02:50:05,4.70,28.16,1,200
2025-04-10 02:50:06,4.90,28.16,1,200
2025-04-10 02:50:07,5.10,28.16,1,200
2025-04-10 02:50:08,4.40,28.16,1,200
2025-04-10 02:50:09,5.10,28.16,1,200
2025-04-10 02:50:10,4.80,28.16,1,200
2025-04-10 02:50:11,5.00,28.16,1,200
2025-04-10 02:50:12,4.80,28.16,1,200
2025-04-10 02:50:13,4.70,28.16,1,200
2025-04-10 02:50:14,4.70,28.16,1,200
2025-04-10 02:50:15,5.00,28.16,1,200
2025-04-10 02:50:16,5.00,28.16,1,200
2025-04-10 02:50:17,4.70,28.16,1,200
2025-04-10 02:50:18,5.00,28.16,1,200
2025-04-10 02:50:19,4.80,28.16,1,200
2025-04-10 02:50:20,4.60,28.16,1,200
2025-04-10 02:50:21,4.90,28.16,1,200
2025-04-10 02:50:22,4.80,28.16,1,200
2025-04-10 02:50:23,4.60,28.16,1,200
2025-04-10 02:50:24,4.90,28.16,1,200
2025-04-10 02:50:25,4.70,28.16,1,200
2025-04-10 02:50:26,5.00,28.16,1,200
2025-04-10 02:50:27,5.00,28.16,1,200
2025-04-10 02:50:28,5.10,28.16,1,200
2025-04-10 02:50:29,4.80,28.16,1,200
2025-04-10 02:50:30,4.70,28.16,1,200
2025-04-10 02:50:31,4.90,28.16,1,200
2025-04-10 02:50:32,4.90,28.16,1,200
2025-04-10 02:50:33,4.80,28.16,1,200
2025-04-10 02:50:34,4.50,28.16,1,200
2025-04-10 02:50:35,2.80,28.16,1,200
2025-04-10 02:50:36,2.50,28.16,1,200
2025-04-10 02:50:37,3.70,28.19,1,200
2025-04-10 02:50:38,2.60,28.19,1,200
2025-04-10 02:50:39,7.60,29.91,1,100
2025-04-10 02:50:40,2.30,29.91,1,100
2025-04-10 02:50:41,2.50,29.91,1,100
2025-04-10 02:50:42,2.60,29.91,1,100
2025-04-10 02:50:43,2.50,29.91,1,100
2025-04-10 02:50:44,2.50,29.91,1,100
2025-04-10 02:50:45,2.40,29.91,1,100
2025-04-10 02:50:46,2.70,29.91,1,100
2025-04-10 02:50:47,2.60,29.91,1,100
2025-04-10 02:50:48,2.60,29.91,1,100
2025-04-10 02:50:49,2.60,29.91,1,100
2025-04-10 02:50:50,2.60,29.91,1,100
2025-04-10 02:50:51,2.50,29.91,1,100
2025-04-10 02:50:52,2.60,29.91,1,100
2025-04-10 02:50:53,2.60,29.91,1,100
2025-04-10 02:50:54,2.30,29.91,1,100
2025-04-10 02:50:55,2.40,29.91,1,100
2025-04-10 02:50:56,2.50,29.91,1,100
2025-04-10 02:50:57,2.80,29.91,1,100
2025-04-10 02:50:58,2.60,29.91,1,100
2025-04-10 02:50:59,2.60,29.91,1,100
2025-04-10 02:51:00,2.60,29.91,1,100
2025-04-10 02:51:01,2.50,29.91,1,100
2025-04-10 02:51:02,2.60,29.91,1,100
2025-04-10 02:51:03,2.40,29.91,1,100
2025-04-10 02:51:04,2.50,29.91,1,100
2025-04-10 02:51:05,2.40,29.91,1,100
2025-04-10 02:51:06,2.50,29.91,1,100
2025-04-10 02:51:07,2.40,29.91,1,100
2025-04-10 02:51:08,2.40,29.91,1,100
2025-04-10 02:51:09,2.40,29.91,1,100
2025-04-10 02:51:10,2.40,29.91,1,100
2025-04-10 02:51:11,2.20,29.91,1,100
2025-04-10 02:51:12,2.40,29.91,1,100
2025-04-10 02:51:13,2.50,29.91,1,100
2025-04-10 02:51:14,2.40,29.91,1,100
2025-04-10 02:51:15,2.40,29.91,1,100
2025-04-10 02:51:16,2.60,29.91,1,100
2025-04-10 02:51:17,2.40,29.91,1,100
2025-04-10 02:51:18,2.60,29.91,1,100
2025-04-10 02:51:19,2.50,29.91,1,100
2025-04-10 02:51:20,2.40,29.91,1,100
2025-04-10 02:51:21,2.70,29.91,1,100
2025-04-10 02:51:22,2.50,29.91,1,100
2025-04-10 02:51:23,2.60,29.91,1,100
2025-04-10 02:51:24,2.80,29.91,1,100
2025-04-10 02:51:25,2.70,29.91,1,100
2025-04-10 02:51:26,2.50,29.91,1,100
2025-04-10 02:51:27,2.80,29.91,1,100
2025-04-10 02:51:28,2.60,29.91,1,100
2025-04-10 02:51:29,2.40,29.91,1,100
2025-04-10 02:51:30,2.70,29.91,1,100
2025-04-10 02:51:31,2.50,29.91,1,100
2025-04-10 02:51:32,2.40,29.91,1,100
2025-04-10 02:51:33,2.70,29.91,1,100
2025-04-10 02:51:34,2.40,29.91,1,100
2025-04-10 02:51:35,2.50,29.91,1,100
2025-04-10 02:51:36,2.50,29.91,1,100
2025-04-10 02:51:37,2.30,29.91,1,100
2025-04-10 02:51:38,2.60,29.91,1,100
2025-04-10 02:51:39,2.50,29.91,1,100
2025-04-10 02:51:40,2.30,29.91,1,100
2025-04-10 02:51:41,2.40,29.91,1,100
2025-04-10 02:51:42,2.40,29.91,1,100
2025-04-10 02:51:43,2.40,29.91,1,100
2025-04-10 02:51:44,2.50,29.91,1,100
2025-04-10 02:51:45,2.60,29.91,1,100
2025-04-10 02:51:46,2.50,29.91,1,100
2025-04-10 02:51:47,2.10,29.91,1,100
2025-04-10 02:51:48,2.50,29.91,1,100
2025-04-10 02:51:49,2.40,29.91,1,100
2025-04-10 02:51:50,2.60,29.91,1,100
2025-04-10 02:51:51,2.70,29.91,1,100
2025-04-10 02:51:52,2.40,29.91,1,100
2025-04-10 02:51:53,2.40,29.91,1,100
2025-04-10 02:51:54,2.90,29.91,1,100
2025-04-10 02:51:55,2.50,29.91,1,100
2025-04-10 02:51:56,2.30,29.91,1,100
2025-04-10 02:51:57,2.60,29.91,1,100
2025-04-10 02:51:58,2.20,29.91,1,100
