timestamp,cpu_percent,mem_mb,num_threads,open_files
2025-04-09 16:29:11,4.10,37.61,202,2
2025-04-09 16:29:12,4.10,37.61,202,2
2025-04-09 16:29:13,4.10,37.61,202,2
2025-04-09 16:29:14,4.20,37.61,202,2
2025-04-09 16:29:15,4.30,37.61,202,2
2025-04-09 16:29:16,4.20,37.61,202,2
2025-04-09 16:29:17,3.90,37.61,202,2
2025-04-09 16:29:18,3.80,37.61,202,2
2025-04-09 16:29:19,3.90,37.61,202,2
2025-04-09 16:29:20,3.60,37.61,202,2
2025-04-09 16:29:21,2.80,37.61,202,2
2025-04-09 16:29:22,3.30,37.67,202,2
2025-04-09 16:29:23,4.10,37.67,202,2
2025-04-09 16:29:24,4.20,37.67,202,2
2025-04-09 16:29:25,2.70,37.67,202,2
2025-04-09 16:29:26,3.10,37.67,202,2
2025-04-09 16:29:27,4.10,37.67,202,2
2025-04-09 16:29:28,4.10,37.67,202,2
2025-04-09 16:29:29,4.00,37.67,202,2
2025-04-09 16:29:30,4.10,37.67,202,2
2025-04-09 16:29:31,4.10,37.67,202,2
2025-04-09 16:29:32,4.20,37.67,202,2
2025-04-09 16:29:33,3.90,37.67,202,2
2025-04-09 16:29:34,3.40,37.67,202,2
2025-04-09 16:29:35,4.00,37.67,202,2
2025-04-09 16:29:36,3.60,37.67,202,2
2025-04-09 16:29:37,4.10,37.67,202,2
